File Name,Quantity List
GUAVA_FRUIT_(Psidium_guajava_L.)_801.html,"[-1, -1, -1, '0.0028', -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.009\xa0—\xa013.6', '0.6\xa0—\xa06.4', -1, '0.006\xa0—\xa01.3', '0.15\xa0—\xa00.38', -1, '0.005\xa0—\xa00.07', '0.015\xa0—\xa00.54', '0.0002\xa0—\xa030', '0.01\xa0—\xa00.03', '0.0003', -1, '0.11\xa0—\xa00.25', '0.0013\xa0—\xa01.3', -1, '0.07\xa0—\xa01.2', '0.005\xa0—\xa00.53', -1, -1, '0.025\xa0—\xa00.15', '0.12\xa0—\xa00.17', '0.0002\xa0—\xa01.2', '1.3\xa0—\xa01.5', -1, '1.7\xa0—\xa04.8', '0.0009\xa0—\xa022.57', '<0.1\xa0—\xa00.5', '0.005', '0.06\xa0—\xa00.08', '0.05\xa0—\xa06.23', '0.09\xa0—\xa00.23', '0.015\xa0—\xa01.8', '0.035\xa0—\xa00.34', '0.015\xa0—\xa00.06', '0.01', -1, '0.0004', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0005', '0.02\xa0—\xa02.8', -1, -1, -1, '0.009', '7.8\xa0—\xa08.6', '0.0021', '0.04\xa0—\xa00.11', -1, '1.03', -1, '0.11\xa0—\xa01.1', '0.08\xa0—\xa00.09', -1, '0.05\xa0—\xa00.25', '0.04\xa0—\xa00.38', '0.25\xa0—\xa01.25', '0.04\xa0—\xa01.25', '0.05\xa0—\xa04.3', '0.004\xa0—\xa01.25', -1, '0.002\xa0—\xa06.79', '0.06\xa0—\xa01.25', -1, -1, '0.0002\xa0—\xa00.6', '0.01\xa0—\xa00.05', '0.01\xa0—\xa00.05', -1, -1, -1, -1, -1, -1, '0.01\xa0—\xa00.05', '2.8\xa0—\xa03.1', -1, -1, -1, '0.06\xa0—\xa00.82', '0.02\xa0—\xa00.06', '0.04\xa0—\xa00.47', -1, -1, -1, -1, -1, -1, '0.005\xa0—\xa02.56', '0.3\xa0—\xa04.6', '1.1\xa0—\xa01.2', '0.266\xa0—\xa013.48', -1, -1, -1, '0.1\xa0—\xa01.4', '0.03\xa0—\xa00.08', 'trace\xa0—\xa00.45', '0.07\xa0—\xa00.1', -1, -1, -1, -1, -1, -1, -1, '1.7\xa0—\xa03.3', -1, '0.03\xa0—\xa00.1', '0.0005\xa0—\xa02.44', -1, -1, '0.01\xa0—\xa00.05', '0.01\xa0—\xa00.05', '0.25\xa0—\xa01.25', '0.25\xa0—\xa01.25', -1, -1, -1, '0.007\xa0—\xa016', -1, '0.17\xa0—\xa025.9', -1, '0.005\xa0—\xa06.89', '0.06\xa0—\xa05.3', -1, -1, '0.01\xa0—\xa00.05', -1, '0.1\xa0—\xa01.25', '0.05\xa0—\xa00.5', -1, '0.1\xa0—\xa01.25', -1, -1, '0.04', '0.05\xa0—\xa00.25', '0.02\xa0—\xa00.25', '0.05\xa0—\xa00.25', '0.05\xa0—\xa00.5', -1, '0.1\xa0—\xa01.25', -1, -1, -1, -1, '0.008\xa0—\xa01.2', -1, -1, '0.07\xa0—\xa00.11', '0.009\xa0—\xa00.4', -1, -1, -1, -1, '0.0016', '0.2', '0.0045', '0.5', '0.25\xa0—\xa022.63', '0.0041', '3.3', '0.01\xa0—\xa00.05', '0.01\xa0—\xa00.05', '0.05\xa0—\xa00.5', '0.05\xa0—\xa00.25', -1, '0.05\xa0—\xa00.25', '0.05\xa0—\xa00.25', -1, -1, -1, '0.01\xa0—\xa00.05', -1, -1, '0.02\xa0—\xa00.42', -1, '0.01\xa0—\xa00.05', 'trace', '0.05\xa0—\xa00.1', -1, '<0.05', '<0.05', '<0.05', '<0.05', '<0.05', -1, '<0.05', '<0.05', '<0.05', '0.05\xa0—\xa01', -1, 'trace\xa0—\xa00.5', -1, '<0.05', '0.05\xa0—\xa00.1', '<0.05', '<0.05', '0.05\xa0—\xa00.1', '0.05\xa0—\xa00.1', '0.005\xa0—\xa00.05', '<0.05', '<0.05', '<0.05', '0.03\xa0—\xa00.05', '<0.05', '<0.05', '<0.05', '<0.05', '0.05\xa0—\xa00.1', '<0.05', '0.05\xa0—\xa00.1', '<0.05', '<0.05', '0.05\xa0—\xa00.1', '0.05\xa0—\xa00.1', '<0.05', '<0.05', '<0.05', '<0.05', '<0.05', '<0.05', '0.05\xa0—\xa00.1', '<0.05', '<0.05', '0.05\xa0—\xa00.1', '<0.05', '<0.05', '<0.05', -1, -1, '0.05\xa0—\xa00.1', '0.1\xa0—\xa00.5', '<0.05', '0.5', -1, '<0.01\xa0—\xa0183', '<0.01\xa0—\xa00.6', '0.0003', '0.0011\xa0—\xa00.35', -1, -1, '0.0002\xa0—\xa00.14', 'trace\xa0—\xa01.25', '0.05\xa0—\xa01.25', -1, '0.001\xa0—\xa012', '<0.01', '0.0017\xa0—\xa02.3', -1, -1, -1, '0.0005\xa0—\xa00.01', '0.05\xa0—\xa05.1', '0.02\xa0—\xa03.4', '0.0008\xa0—\xa06.7', '0.01\xa0—\xa00.05', -1, '0.002\xa0—\xa00.9', '<0.01', '1.38', -1, -1, '<0.01', '<0.01', '0.6', '0.01\xa0—\xa026', '0.01\xa0—\xa00.25', -1, '<0.01\xa0—\xa00.09', -1, '0.05\xa0—\xa00.5', '0.25\xa0—\xa01.25', '0.01\xa0—\xa00.19', '0.03\xa0—\xa00.05', '0.02\xa0—\xa00.06', '<0.01', '<0.01', -1, '0.0022\xa0—\xa00.0097', '0.01\xa0—\xa00.064', '0.01\xa0—\xa00.25', '0.032\xa0—\xa056', '<0.01', '<0.01', '<0.01', '<0.01', '0.1\xa0—\xa00.5', '0.01\xa0—\xa00.25', '0.01\xa0—\xa00.25', '<0.01', '0.05\xa0—\xa01.25', '0.004\xa0—\xa017', -1, '0.0002\xa0—\xa02.3', -1, '0.3', 'trace', '0.0004\xa0—\xa00.14', -1, 'trace\xa0—\xa00.03', -1, -1, '0.0026\xa0—\xa01.25', '0.0032\xa0—\xa06.9', '0.01\xa0—\xa00.25', '0.02\xa0—\xa02', '0.01\xa0—\xa00.5', '0.01\xa0—\xa00.5', '0.7', '0.01\xa0—\xa00.5', -1, 'trace', '0.09', '0.005\xa0—\xa00.01', '0.02\xa0—\xa00.05', '0.13\xa0—\xa00.15', -1, -1, '0.09\xa0—\xa00.38', -1, -1, '<0.01', -1, '0.01\xa0—\xa00.05', -1, -1, '0.01\xa0—\xa00.05', '0.01\xa0—\xa00.05', -1, '0.01', '0.0017\xa0—\xa00.555', -1, -1, -1, '0.00007\xa0—\xa00.0023', '0.00036\xa0—\xa00.0114', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.03\xa0—\xa02.6', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0014\xa0—\xa00.57', '0.0003', -1, -1, '0.0003\xa0—\xa00.0043', -1, '1.42\xa0—\xa03.44', '0.0094\xa0—\xa00.56', 'trace\xa0—\xa00.02', -1, -1, '<0.05', '<0.05', '0.01\xa0—\xa00.05', '<0.01', '0.0002\xa0—\xa00.0168', -1, -1, -1, -1, -1, -1, '0.01\xa0—\xa00.05', '0.05\xa0—\xa00.5', '1.4']"
WINTER_TRITICALE_GRAIN_(cv._Fredro)_36002.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WHEAT_GRASS_32405.html,[]
MAIZE_(Mp708_genotype)_15711.html,"['0.41171', '0.69766', '0.13457', '1.2192', '0.28627', '0.57195', '0.05182', '235.41']"
WINTER_TRITICALE_GRAIN_(cv._Panteon)_36003.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
AMARANTH_(A._hypochondriacus)_32905.html,"[-1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, 'trace', 'trace', -1, -1, -1]"
YELLOW_MAIZE_PORRIDGE_15704.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
YELLOW_MAIZE_FLOUR_15703.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
QUALITY_PROTEIN_MAIZE_FLOUR_15705.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
DONUT_31900.html,"[-1, -1, -1, -1]"
"BROWN_RICE_(long_grain,_cooked)_12302.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '18000', '1768000.', '38000']"
CRISPBREAD_4500.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WHEAT_FLOUR_(mix_of_English_soft_wheats)_32407.html,"['0\xa0—\xa00.0007', '0\xa0—\xa00.0004', '0\xa0—\xa00.0001', '0\xa0—\xa00.0003', '0\xa0—\xa00.0002', '0\xa0—\xa00.0001', '0\xa0—\xa00.0001', '0\xa0—\xa00.0001', '0.0005\xa0—\xa00.0009', '0.0001\xa0—\xa00.0002', '0.0001\xa0—\xa00.0006', '0\xa0—\xa00.0005', '0\xa0—\xa00.0007', '0.0004\xa0—\xa00.0009', '0.005\xa0—\xa00.0089', '0.0012\xa0—\xa00.0017', '0\xa0—\xa00.0007', '0\xa0—\xa00.0008', '0\xa0—\xa00.0008', '0.016\xa0—\xa00.057', '0.0004\xa0—\xa00.002', '0.0011\xa0—\xa00.004', '0\xa0—\xa00.0006', '0\xa0—\xa00.0017', '0.0002\xa0—\xa00.0007', '0.0008\xa0—\xa00.0011', '0\xa0—\xa00.0022', '0\xa0—\xa00.0002', '0\xa0—\xa00.0016', '0\xa0—\xa00.0002', '0\xa0—\xa00.0001', '0\xa0—\xa00.0001', '0.0006\xa0—\xa00.0018', '0.0032\xa0—\xa00.0066', '0\xa0—\xa00.002', '0\xa0—\xa00.0002', '0.0001\xa0—\xa00.0006', '0.0069\xa0—\xa00.015', '0\xa0—\xa00.0002', '0.0002\xa0—\xa00.0007', '0\xa0—\xa00.0013', '0.0001\xa0—\xa00.0003', '0\xa0—\xa00.0001', '0\xa0—\xa00.0004', '0\xa0—\xa00.0002', '0\xa0—\xa00.0002', '0\xa0—\xa00.0002', '0\xa0—\xa00.0007', '0\xa0—\xa00.0008', '0\xa0—\xa00.0001', '0\xa0—\xa00.0008', '0.0008\xa0—\xa00.0027', '0\xa0—\xa00.0034', '0\xa0—\xa00.0001', '0\xa0—\xa00.0006', '0\xa0—\xa00.0004', '0.0008\xa0—\xa00.0051', '0.0004\xa0—\xa00.0014', '0\xa0—\xa00.0009', '0\xa0—\xa00.0001', '0\xa0—\xa00.0002', '0.0012\xa0—\xa00.0025', '0\xa0—\xa00.0003', '0\xa0—\xa00.0002', '0\xa0—\xa00.0001', '0\xa0—\xa00.0002', '0\xa0—\xa00.0001', '0\xa0—\xa00.0001', '0\xa0—\xa00.0001', '0\xa0—\xa00.0003', '0\xa0—\xa00.0006', '0\xa0—\xa00.0003', '0\xa0—\xa00.0001', '0\xa0—\xa00.0003', '0\xa0—\xa00.0004', '0\xa0—\xa00.0003', '0\xa0—\xa00.0003', '0.0001\xa0—\xa00.0077', '0\xa0—\xa00.0003', '0.0002\xa0—\xa00.0013', '0\xa0—\xa00.0013', '0\xa0—\xa00.0027', '0\xa0—\xa00.0007', '0\xa0—\xa00.0002', '0\xa0—\xa00.0021', '0\xa0—\xa00.001', '0\xa0—\xa00.0002', '0\xa0—\xa00.0005', '0\xa0—\xa00.0002', '0\xa0—\xa00.0003', '0\xa0—\xa00.0005', '0\xa0—\xa00.0007', '0\xa0—\xa00.0011', '0.00005\xa0—\xa00.0008', '0\xa0—\xa00.0004', '0\xa0—\xa00.0002', '0\xa0—\xa00.0018', '0\xa0—\xa00.0002', '0\xa0—\xa00.0003', '0.0002\xa0—\xa00.0011', '0\xa0—\xa00.0006', '0\xa0—\xa00.0002', '0\xa0—\xa00.0052', '0\xa0—\xa00.0011', '0.0001\xa0—\xa00.0025', '0\xa0—\xa00.0001', '0\xa0—\xa00.0003', '0.0006\xa0—\xa00.0025', '0.0031\xa0—\xa00.017', '0.0002\xa0—\xa00.0006', '0.0001\xa0—\xa00.0008', '0\xa0—\xa00.0001', '0\xa0—\xa00.0009']"
"BROWN_RICE_(long_grain,_raw)_12306.html","['20000', '1738000.', '44000']"
WHEATEN_BREAD_BROWN_4415.html,"[-1, -1, '0.12', '0.96', -1, '5.3\xa0—\xa010.103', '0.09\xa0—\xa00.66', '0.0902', '4.225', '3.3', '6.1', -1, -1, '1.12\xa0—\xa06.7', -1, -1, '0.684', '0.498\xa0—\xa09.5', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.174\xa0—\xa02.714', -1, -1, '0.0136', -1, -1, -1, '0.174\xa0—\xa00.856', -1, '0.0012', '0.159', -1, '9.8', -1, -1, -1, '0.918\xa0—\xa01.876', -1, -1, -1, '0.144', -1, -1, -1, -1, '0.0025\xa0—\xa00.0098', -1, -1, -1, -1, -1, '4.49', '1.27', '1.75', '6.25', -1, '<0.005', -1, '0.036\xa0—\xa00.169', '0.0324', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0088\xa0—\xa00.009', -1, '0.0015', -1, -1, -1, -1, -1, -1, -1, '0.016', '0.0017\xa0—\xa00.0115', '0.0033', '0.593', -1, '0.0045', '0.048\xa0—\xa00.522', '0.0098', '0.0005\xa0—\xa00.0131', '0.166\xa0—\xa04.611', -1, -1, -1, '3.25', '1.355', -1, -1]"
DEFATTED_RICE_BRAN_(insoluble_dietary_fibre)_38901.html,"['103\xa0\xa0103', '2.9\xa0\xa02.9', 'trace', '12.6\xa0\xa012.6', 'trace', '4.8\xa0\xa04.8', '1101\xa0\xa01101', '0\xa0\xa00', '5127\xa0\xa05127', '0\xa0\xa00', 'trace', '5.2\xa0\xa05.2', 'trace', '0\xa0\xa00', '2.0\xa0\xa02.0', 'trace', 'trace']"
WORT_16230.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.02', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.05\xa0—\xa00.2', '0.05\xa0—\xa00.275', '0.02\xa0—\xa00.04', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.01', '0.08\xa0—\xa00.09', '0.03', '1.7', '0.02', '0.27', '0.05', '<0.01', -1, '0.03', '0.03', '0.3', '0.02', '0.01', '0.02', '0.02', '0.04', '<0.01', '0.1', '<0.01', -1, -1, '<0.01', '<0.01', '0.01', '<0.01', '<0.01', '0.09', '<0.01', '0.5', '0.03', '<0.01', '0.18', '0.25', '1.4', '0.03', '<0.01', '0.13', '5', '0.08', '0.05', '0.12', '0.24', '1.8', '0.16', '0.1', '0.12', '0.19', '0.03', '1.8', -1, -1, '0.5', '0.6', '0.01', '<0.01', '0.48', '0.1', '0.35', -1, '2.2', '0.04', -1, '5.2', '1.3', '0.01', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.001', -1, '<0.01', '0.02\xa0—\xa00.05', '0.001\xa0—\xa00.025', '0.001', '<0.001', '0.001\xa0—\xa00.01', '0.002\xa0—\xa00.005', -1, -1, '0.001', '0.001', -1, -1, -1, '0.001', '<0.001', '<0.001', -1, -1, -1, '<0.01', '<0.01', -1, '0.01', '0.003\xa0—\xa00.005', '<0.001', '0.001', '0.006\xa0—\xa00.025', -1, -1, '0.01', -1, '0.01', '10', '0.08\xa0—\xa00.35', '0.01\xa0—\xa00.025', '0.02', '0.01', '0.5\xa0—\xa00.7', '0.01\xa0—\xa00.05', '0.01\xa0—\xa00.03', '0.04\xa0—\xa00.05', '0.04', -1, -1, -1, '0.3', '0.01', '<5', -1, '0.1', '<0.01', -1, '2.1', '0.01', '<0.01', '0.3\xa0—\xa00.38', -1, -1, -1, -1, -1, -1]"
RYE_CRISPBREAD_4610.html,"[-1, -1, -1, -1, -1, -1, -1]"
CHOCOLATE_MALT_16211.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WHEATEN_BREAD_CRUMB_4405.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '55\xa0—\xa0123', '0.7', '1.44\xa0—\xa04.7', '0.18\xa0—\xa00.26', '0.56\xa0—\xa01.8', '0.16', '1\xa0—\xa01.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WILD_RICE_(Zizania_aquatica)_18400.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ORANGE_MAIZE_FLOUR_(variety_Pool_8A)_15709.html,"['0.08162\xa0—\xa00.09213', '0.10404\xa0—\xa00.34022', '0.08619\xa0—\xa00.19411', '0.86304\xa0—\xa00.97991', '0.08435\xa0—\xa00.08578', '0.77008\xa0—\xa01.1491', '0.08111\xa0—\xa00.08523', '0.43793\xa0—\xa00.72638', '0.08705\xa0—\xa00.08801', '0.10927\xa0—\xa00.11571', '7.3718\xa0—\xa08.27979', '4.09045\xa0—\xa04.66581', '6.53573\xa0—\xa07.43473', '0.08474\xa0—\xa00.0921', '0.08119\xa0—\xa00.09329', '0.08094\xa0—\xa00.08182', '0.08147\xa0—\xa00.08356', '0.08096\xa0—\xa00.08114', '0.08348\xa0—\xa00.0895', '0.08214\xa0—\xa00.0877', '0.08992\xa0—\xa00.15044', '0.08598\xa0—\xa00.08635', '0.08273\xa0—\xa00.08974', '0.08098\xa0—\xa00.08176', '0.09983\xa0—\xa00.11264', '0.08253\xa0—\xa00.09486', '0.08191\xa0—\xa00.08394', '0.08618\xa0—\xa00.19231', '0.34751\xa0—\xa00.41428', '0.08222\xa0—\xa00.08628']"
TACO_SHELL_15760.html,"['0.1', '0.01', '0.02', '0.34', '0.05', '0.04', '0.02', '0.1', '0.14', '1.8', '0.11', '0.09', -1, '0.14', '0.05', '0.09', '0.26', '0.05', '0.09', '0.04', '0.08', '0.21', '0.06', -1, '0.05', '0.05', '0.02', '0.39', '0.08', '0.03', '0.13', '0.1', '7', '0.18', '0.09', '0.04', '0.06', '0.14', '0.05', '0.3', '0.04', '0.14', '0.43', '0.05', '0.01', '0.08']"
WINTER_TRITICALE_GRAIN_(cv._Borwo)_36001.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
PROVITAMIN_A_MAIZE_PORRIDGE_15708.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
MALTED_BARLEY_(roasted)_7430.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
WHEATEN_BREAD_CRUST_4410.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.072\xa0—\xa00.078', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.066\xa0—\xa00.075', -1, -1, -1, -1, -1, -1, -1, -1, '0.019\xa0—\xa00.034', '0.015\xa0—\xa00.029', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
POPCORN_7800.html,"[-1, -1, -1, '0.06', '0.88', '1.2', '0.014', '0.012', '0.007', '4.6', '0.37', '0.67', '2.4', '1.2', '0.036', '0.14', '0.016', '0.041', -1, '0.008', -1, -1, '0.029', '0.006', '0.017', '0.02', '3.5', '0.097', '1.8', '5.8', '0.17', '0.38', '0.06', '0.005', '0.005', -1, '0.002', '0.002', '4', '0.3', '0.13', '0.4', '0.025', '0.019', '0.029', -1, -1, -1, -1, -1, '22', '0.02\xa0—\xa00.055', '0.011\xa0—\xa00.078', '0.44', '0.25', '0.041', '0.17', -1, -1, -1, '0.29', '0.01', '0.005', '0.002', '0.25\xa0—\xa00.35', '0.35', '0.138\xa0—\xa00.437', -1, '2.3', '3.9', '0.48', '0.06', '0.31', '2.3', '0.34', '0.29', '0.13', '0.07', '0.02', -1, -1, '0.24', '0.06', '0.042', -1, -1, '0.008\xa0—\xa00.025', '0.004', '0.009', '0.041', '<0.005', '0.07', '0.02', '0.01', '0.014', -1, -1, -1, -1, -1, -1, '0.92', '0.003', '2.8', '0.017', -1, -1, '13', '0.73', '0.1', '0.35', '2.3', '0.2', -1, '5.9', -1, -1, '0.49', '4']"
SWEET_CORN_15710.html,"[-1, -1, '0.002', -1, -1, -1, -1, '10\xa0—\xa0157', '0.006', '0.002', '<0.001', '<0.001', -1, '0.005', '0.004', '<0.001', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<0.001', -1, '0.7\xa0—\xa03.5', '<0.004', '<0.004', -1, '0.004', '<0.001', -1, -1, -1, '0.004', -1, '0.3\xa0—\xa02.4', -1, -1, '<0.002', '<0.001', '<0.002', '<0.001', '0.018', -1, -1, -1, -1, -1, -1, '<0.001', '0.34\xa0—\xa00.4', -1, '10030', '26.8', '2.4', '2.3', '3.5', -1, '0.6', '3.4', '1.1', '3.5', '0.002', '<0.001', '0.001', -1, '<0.002', '0.03', -1, -1, -1, '<0.001', -1, -1, -1, '0.034\xa0—\xa00.208', '0.3\xa0—\xa017', '<0.002', '<0.001', '0.12\xa0—\xa00.36', 'trace\xa0—\xa00.11', -1, '<0.002', '0.006', '0.006', -1, -1, -1, -1, -1, '<0.001', -1, '0.17\xa0—\xa00.27', '<0.001', -1]"
PARBOILED_RICE_(cooked)_12350.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
RICE_BRAN_12320.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
TRADITIONAL_RICE_(cooked)_12330.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0049', -1, '0.0026', -1, -1, -1, -1, '0.0023', -1, -1, -1, -1, '0.002', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0293', -1, -1, '0.0013', -1, '0.0027', '0.0009', -1, '0.0029', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0106', -1, -1, -1, -1, -1, '0.0072', -1, -1, -1, -1, -1, '0.0018', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0093', '0.0015', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.004', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
JASMINE_RICE_(raw)_12308.html,"['20000', '327000', '3000', '60000']"
AMARANTH_(A._spinosus)_32904.html,"['trace', -1, -1, -1, 'trace', -1, -1, 'trace', -1, 'trace', -1, -1, 'trace', -1, -1, -1, -1, -1, -1, 'trace', -1, 'trace', -1, -1, -1]"
WHEATEN_BREAD_(hard_white_winter_wheat)_4426.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
